unique_id,product_name,pdp_url
8809700320812,"Retinal Shot Booster nega za obraz, 15 ml",https://www.dm.si/p/d/3114702/celimax-retinal-shot-booster-nega-za-obraz
5054563305701,"Zobna pasta Intensive Gum Repair Intense Clean, 75 ml",https://www.dm.si/p/d/3160483/parodontax-zobna-pasta-intensive-gum-repair-intense-clean
3616305279514,"Parfumska voda za ženske Vibes Smooth Pace, 30 ml",https://www.dm.si/p/d/3161799/adidas-parfumska-voda-za-zenske-vibes-smooth-pace
4027800165803,"Ščipalec za nohte na nogah, 1 kos",https://www.dm.si/p/d/3153339/wilkinson-sword-scipalec-za-nohte-na-nogah
8809700320805,"Retinol Shot serum za obraz, 30 ml",https://www.dm.si/p/d/3112782/celimax-retinol-shot-serum-za-obraz
3616305279408,"Parfumska voda za moške Vibes Wonder Force, 50 ml",https://www.dm.si/p/d/3090088/adidas-parfumska-voda-za-moske-vibes-wonder-force
5054563306111,"Zobna pasta Intensive Gum Repair White & Polish, 75 ml",https://www.dm.si/p/d/3160404/parodontax-zobna-pasta-intensive-gum-repair-white-polish
4070765057225,"Vrečka za zbiranje plenic z vonjem po malinah, 3 l, 100 kos",https://www.dm.si/p/d/1459850/babylove-odisavljene-higienske-vrecke-za-plenice
4066447967890,"Toaletni papir, 4-slojni, 10 x 200, 10 kos",https://www.dm.si/p/d/3156125/sanft-sicher-toaletni-papir-4-slojni-10-x-200
4070765006568,"Zobna pasta Sensitive Care, 125 ml",https://www.dm.si/p/d/3144503/dontodent-zobna-pasta-sensitive-care
2090000537857,"Naravna mineralna voda brez ogljikovega dioksida, 6 × 1 l, 6 l",https://www.dm.si/p/d/3135965/babylove-naravna-mineralna-voda-brez-ogljikovega-dioksida-6-1-l
4070765028126,"Žvečilni gumiji brez sladkorja z okusom grenivke, 53 kos",https://www.dm.si/p/d/3116268/dontodent-zvecilni-gumiji-brez-sladkorja-z-okusom-grenivke
4059729620019,"Maskara Hyper Length, 010 Endless Black, 11 ml",https://www.dm.si/p/d/3144786/catrice-maskara-hyper-length-010-endless-black
4070765028065,"Zobna krema Mate & Ginger, 100 ml",https://www.dm.si/p/d/3116011/dontodent-zobna-krema-mate-ginger
4066447982992,"Dišava za lase Brazilian Nights, 100 ml",https://www.dm.si/p/d/3123270/balea-disava-za-lase-brazilian-nights
